weight,age,height,size
58,33.0,162.56,L
58,26.0,177.8,L
61,33.0,177.8,L
53,32.0,152.4,S
84,33.0,167.64,XXXL
58,35.0,162.56,L
56,28.0,170.18,S
77,30.0,172.72,XXXL
54,37.0,172.72,S
55,28.0,167.64,S
63,38.0,172.72,L
47,40.0,165.1,S
74,52.0,154.94,XXXL
74,32.0,165.1,XXXL
62,49.0,172.72,L
54,39.0,165.1,L
77,51.0,165.1,XXXL
52,31.0,157.48,S
72,34.0,172.72,XXXL
68,28.0,165.1,L
56,28.0,165.1,S
68,32.0,167.64,L
61,33.0,157.48,S
53,43.0,165.1,S
57,57.0,167.64,L
52,32.0,165.1,S
82,41.0,167.64,XXXL
65,30.0,180.34,L
77,57.0,162.56,XXXL
63,30.0,157.48,L
60,38.0,165.1,L
81,42.0,162.56,XXXL
99,29.0,167.64,XXXL
68,37.0,167.64,XXXL
56,33.0,160.02,S
54,36.0,157.48,L
49,34.0,154.94,S
63,36.0,167.64,L
56,39.0,162.56,L
90,25.0,167.64,XXXL
56,38.0,162.56,S
47,27.0,154.94,S
52,27.0,154.94,S
74,30.0,162.56,XXXL
61,28.0,172.72,S
51,41.0,157.48,S
52,18.0,167.64,S
86,26.0,182.88,XXXL
72,33.0,162.56,XXXL
79,30.0,157.48,XXXL
67,24.0,167.64,L
68,49.0,154.94,XXXL
49,34.0,154.94,S
68,31.0,177.8,L
61,28.0,170.18,S
56,52.0,167.64,L
56,37.0,167.64,XXXL
58,29.0,170.18,S
68,34.0,162.56,XXXL
68,48.0,180.34,XXXL
52,35.0,167.64,S
70,28.0,177.8,XXXL
54,43.0,162.56,S
63,30.0,177.8,S
68,33.0,172.72,L
77,30.0,175.26,XXXL
90,25.0,170.18,XXXL
55,36.0,162.56,S
63,27.0,165.1,L
72,46.0,160.02,XXXL
63,32.0,170.18,L
93,29.0,177.8,XXXL
55,29.0,157.48,S
58,25.0,177.8,S
58,48.0,167.64,S
79,31.0,170.18,XXXL
54,32.0,160.02,S
58,32.0,172.72,S
54,34.0,165.1,S
74,30.0,162.56,XXXL
56,29.0,170.18,S
72,33.0,167.64,XXXL
65,26.0,172.72,L
77,35.0,162.56,XXXL
77,29.0,162.56,XXXL
65,22.0,175.26,L
61,32.0,170.18,L
63,28.0,167.64,L
63,46.0,170.18,XXXL
68,29.0,157.48,XXXL
58,34.0,175.26,S
72,31.0,165.1,XXXL
77,52.0,160.02,XXXL
54,37.0,157.48,S
70,41.0,175.26,L
61,29.0,160.02,S
56,27.0,160.02,L
81,42.0,175.26,XXXL
56,28.0,172.72,S
90,31.0,172.72,XXXL
61,40.0,160.02,L
79,32.0,160.02,XXXL
53,33.0,154.94,S
54,23.0,170.18,S
56,31.0,162.56,S
58,23.0,170.18,S
54,33.0,157.48,S
58,25.0,162.56,S
58,34.0,175.26,S
65,23.0,160.02,L
77,43.0,172.72,XXXL
72,46.0,172.72,XXXL
51,28.0,154.94,S
53,44.0,165.1,S
68,34.0,172.72,XXXL
61,40.0,167.64,L
53,45.0,162.56,S
58,50.0,162.56,L
50,46.0,160.02,S
54,41.0,162.56,S
63,26.0,170.18,L
53,41.0,165.1,S
58,34.0,175.26,S
72,39.0,165.1,XXXL
49,39.0,162.56,S
61,38.0,167.64,L
52,54.0,167.64,S
63,31.0,172.72,L
65,36.0,167.64,L
90,36.0,175.26,XXXL
65,31.0,175.26,L
52,31.0,154.94,S
63,27.0,165.1,S
51,33.0,157.48,S
69,40.0,154.94,XXXL
77,26.0,177.8,XXXL
52,33.0,162.56,S
77,28.0,160.02,XXXL
67,38.0,175.26,L
77,29.0,167.64,XXXL
83,31.0,154.94,XXXL
49,31.0,165.1,S
54,39.0,172.72,S
99,31.0,180.34,XXXL
74,37.0,157.48,XXXL
61,27.0,170.18,L
47,22.0,162.56,S
72,32.0,175.26,XXXL
58,37.0,167.64,S
61,32.0,160.02,L
49,27.0,160.02,S
79,29.0,172.72,XXXL
54,43.0,160.02,S
56,31.0,152.4,S
58,52.0,152.4,L
58,30.0,170.18,L
56,26.0,167.64,S
68,36.0,160.02,L
74,26.0,177.8,XXXL
63,31.0,177.8,S
56,19.0,165.1,L
54,31.0,162.56,S
104,41.0,170.18,XXXL
70,42.0,162.56,XXXL
90,53.0,167.64,XXXL
51,40.0,160.02,S
54,47.0,162.56,S
68,36.0,167.64,XXXL
58,31.0,162.56,L
79,28.0,160.02,XXXL
52,29.0,162.56,S
81,42.0,157.48,XXXL
68,27.0,167.64,XXXL
45,20.0,154.94,S
113,36.0,172.72,XXXL
56,44.0,167.64,S
72,28.0,170.18,XXXL
56,34.0,170.18,L
77,37.0,167.64,XXXL
58,34.0,167.64,L
58,49.0,172.72,L
63,38.0,157.48,XXXL
77,50.0,160.02,XXXL
53,29.0,170.18,S
60,29.0,165.1,L
53,28.0,162.56,S
58,30.0,167.64,S
52,44.0,162.56,S
90,40.0,170.18,XXXL
65,28.0,175.26,S
61,42.0,177.8,L
61,38.0,165.1,S
68,35.0,165.1,XXXL
70,34.0,177.8,XXXL
61,29.0,162.56,L
54,28.0,162.56,S
58,26.0,160.02,L
49,46.0,162.56,S
68,29.0,172.72,XXXL
58,32.0,165.1,S
74,36.0,175.26,XXXL
68,27.0,157.48,XXXL
83,37.0,165.1,XXXL
63,49.0,162.56,L
54,29.0,160.02,S
52,25.0,162.56,L
47,38.0,160.02,S
63,43.0,162.56,L
64,46.0,175.26,L
61,35.0,172.72,S
56,41.0,172.72,S
54,27.0,165.1,S
55,37.0,160.02,S
56,35.0,165.1,S
58,21.0,154.94,L
54,28.0,170.18,S
63,27.0,162.56,L
88,34.0,157.48,XXXL
72,37.0,160.02,XXXL
70,29.0,185.42,L
61,49.0,172.72,L
63,31.0,162.56,L
71,60.0,170.18,XXXL
54,31.0,160.02,S
70,30.0,170.18,L
79,60.0,165.1,XXXL
70,31.0,162.56,XXXL
49,40.0,162.56,S
58,22.0,170.18,S
54,29.0,154.94,S
49,32.0,167.64,S
90,25.0,175.26,XXXL
65,30.0,170.18,L
74,35.0,162.56,L
70,37.0,172.72,L
58,35.0,170.18,L
74,26.0,175.26,XXXL
56,32.0,162.56,XXXL
58,47.0,167.64,L
72,32.0,162.56,XXXL
99,34.0,175.26,XXXL
72,27.0,160.02,XXXL
86,23.0,180.34,XXXL
77,29.0,165.1,XXXL
74,30.0,177.8,XXXL
72,36.0,165.1,XXXL
58,34.0,172.72,L
85,42.0,170.18,XXXL
74,20.0,175.26,XXXL
55,31.0,157.48,S
79,35.0,170.18,XXXL
76,28.0,160.02,XXXL
48,43.0,152.4,S
56,29.0,157.48,S
54,33.0,165.1,S
65,24.0,170.18,L
52,42.0,160.02,S
74,40.0,170.18,XXXL
77,41.0,177.8,XXXL
68,35.0,177.8,XXXL
68,36.0,170.18,L
56,27.0,175.26,S
72,36.0,162.56,XXXL
55,29.0,162.56,S
75,38.0,160.02,XXXL
56,28.0,167.64,S
68,43.0,160.02,XXXL
65,34.0,162.56,XXXL
56,37.0,167.64,S
72,34.0,165.1,L
61,26.0,167.64,S
52,32.0,160.02,S
63,36.0,170.18,XXXL
54,33.0,167.64,S
58,32.0,165.1,S
74,43.0,182.88,XXXL
58,25.0,167.64,S
72,32.0,172.72,L
72,27.0,172.72,XXXL
99,22.0,177.8,XXXL
55,28.0,170.18,S
77,43.0,162.56,XXXL
68,35.0,170.18,S
62,25.0,175.26,S
70,37.0,162.56,XXXL
58,32.0,167.64,L
49,31.0,160.02,S
56,38.0,162.56,S
63,27.0,167.64,L
61,45.0,167.64,XXXL
74,37.0,172.72,XXXL
53,36.0,160.02,S
74,40.0,167.64,XXXL
68,29.0,175.26,L
70,28.0,185.42,L
56,42.0,160.02,S
58,30.0,172.72,S
75,34.0,160.02,XXXL
51,37.0,157.48,S
54,35.0,152.4,S
90,33.0,172.72,XXXL
104,30.0,167.64,XXXL
61,31.0,162.56,L
51,54.0,165.1,S
65,35.0,167.64,XXXL
49,58.0,162.56,S
54,25.0,165.1,S
65,32.0,162.56,L
81,28.0,172.72,XXXL
58,31.0,175.26,S
99,32.0,172.72,XXXL
65,27.0,167.64,L
52,31.0,157.48,S
74,31.0,167.64,XXXL
58,35.0,170.18,S
68,35.0,170.18,XXXL
54,28.0,162.56,S
79,24.0,162.56,XXXL
61,53.0,162.56,XXXL
56,24.0,177.8,S
53,32.0,170.18,S
61,46.0,170.18,XXXL
55,31.0,157.48,L
63,30.0,170.18,L
72,31.0,162.56,XXXL
54,29.0,162.56,S
73,35.0,157.48,XXXL
58,35.0,160.02,L
52,30.0,157.48,S
53,30.0,152.4,S
56,33.0,160.02,S
55,34.0,167.64,S
72,49.0,167.64,XXXL
59,35.0,172.72,L
68,24.0,170.18,XXXL
58,25.0,172.72,L
58,31.0,170.18,S
47,63.0,157.48,S
65,32.0,177.8,L
81,30.0,160.02,XXXL
77,49.0,172.72,XXXL
72,29.0,165.1,XXXL
68,31.0,162.56,XXXL
61,34.0,172.72,L
72,26.0,170.18,XXXL
81,47.0,175.26,XXXL
63,31.0,165.1,L
58,37.0,165.1,S
54,38.0,162.56,S
48,29.0,157.48,S
56,31.0,157.48,S
70,29.0,157.48,XXXL
58,30.0,157.48,L
62,23.0,175.26,L
81,30.0,172.72,L
77,23.0,180.34,L
74,34.0,180.34,XXXL
72,34.0,167.64,XXXL
54,35.0,160.02,S
65,32.0,172.72,L
57,34.0,162.56,XXXL
83,37.0,167.64,XXXL
58,34.0,175.26,S
54,28.0,162.56,S
51,17.0,162.56,S
81,28.0,177.8,XXXL
136,33.0,170.18,XXXL
58,25.0,167.64,S
68,49.0,162.56,L
53,41.0,165.1,S
86,36.0,175.26,XXXL
77,35.0,162.56,XXXL
54,27.0,160.02,S
53,47.0,162.56,S
58,30.0,175.26,L
77,36.0,167.64,XXXL
53,38.0,175.26,S
47,30.0,157.48,S
53,30.0,160.02,S
53,22.0,162.56,S
68,35.0,177.8,L
58,57.0,170.18,L
56,30.0,165.1,S
74,36.0,180.34,XXXL
58,35.0,157.48,L
57,30.0,162.56,S
55,28.0,157.48,S
65,35.0,165.1,L
81,37.0,172.72,XXXL
54,31.0,170.18,S
74,46.0,172.72,XXXL
56,35.0,162.56,XXXL
58,34.0,165.1,L
70,33.0,162.56,XXXL
81,45.0,170.18,XXXL
56,29.0,157.48,L
65,30.0,160.02,L
50,45.0,152.4,S
58,33.0,175.26,S
58,30.0,170.18,S
54,29.0,160.02,L
54,44.0,165.1,S
56,29.0,165.1,L
79,28.0,162.56,XXXL
57,32.0,162.56,S
61,48.0,170.18,L
55,26.0,170.18,S
76,39.0,170.18,XXXL
70,31.0,167.64,XXXL
65,29.0,170.18,XXXL
62,42.0,165.1,L
48,38.0,157.48,S
65,45.0,165.1,L
58,37.0,172.72,S
65,34.0,167.64,XXXL
61,37.0,160.02,L
65,37.0,172.72,L
45,36.0,154.94,S
45,29.0,162.56,S
86,29.0,165.1,XXXL
56,28.0,165.1,S
63,33.0,177.8,L
56,39.0,167.64,S
54,25.0,160.02,S
56,38.0,170.18,S
70,36.0,177.8,XXXL
58,32.0,172.72,S
54,44.0,170.18,S
74,44.0,162.56,XXXL
55,32.0,162.56,L
52,34.0,157.48,S
65,22.0,165.1,L
51,33.0,160.02,S
72,34.0,165.1,XXXL
54,41.0,165.1,S
63,28.0,175.26,L
65,28.0,165.1,XXXL
68,35.0,172.72,L
68,33.0,165.1,L
58,26.0,165.1,L
44,33.0,152.4,S
58,46.0,162.56,L
57,23.0,177.8,S
56,28.0,157.48,S
53,28.0,165.1,S
52,57.0,162.56,S
54,30.0,170.18,S
52,28.0,167.64,S
51,34.0,162.56,S
71,33.0,170.18,XXXL
56,30.0,157.48,S
61,31.0,167.64,L
68,32.0,160.02,XXXL
65,26.0,160.02,L
104,31.0,170.18,XXXL
77,32.0,160.02,XXXL
71,38.0,170.18,XXXL
51,33.0,154.94,S
58,28.0,172.72,S
61,30.0,170.18,L
68,50.0,160.02,XXXL
63,29.0,162.56,XXXL
77,35.0,167.64,XXXL
76,48.0,160.02,XXXL
52,31.0,160.02,S
52,33.0,167.64,S
58,29.0,157.48,L
53,35.0,160.02,S
58,26.0,180.34,S
72,39.0,157.48,L
83,39.0,165.1,XXXL
77,30.0,167.64,XXXL
79,30.0,175.26,XXXL
63,26.0,160.02,XXXL
70,31.0,157.48,L
70,31.0,170.18,L
65,29.0,170.18,L
67,37.0,175.26,L
50,38.0,160.02,S
56,32.0,172.72,S
79,53.0,175.26,XXXL
58,21.0,162.56,S
61,29.0,152.4,L
70,39.0,165.1,L
83,40.0,170.18,XXXL
55,27.0,160.02,S
48,43.0,152.4,S
52,29.0,167.64,S
104,31.0,182.88,XXXL
65,37.0,175.26,L
58,27.0,167.64,S
61,56.0,162.56,L
74,33.0,175.26,XXXL
61,44.0,170.18,L
49,34.0,162.56,S
56,41.0,167.64,L
79,30.0,172.72,XXXL
50,38.0,162.56,S
53,31.0,162.56,S
63,36.0,170.18,XXXL
70,33.0,167.64,XXXL
54,29.0,167.64,S
56,29.0,167.64,S
65,49.0,167.64,XXXL
56,37.0,162.56,S
49,24.0,170.18,S
63,39.0,157.48,L
55,46.0,172.72,S
56,30.0,170.18,S
64,40.0,149.86,L
82,39.0,160.02,XXXL
55,27.0,162.56,L
68,25.0,180.34,L
54,30.0,162.56,S
58,28.0,160.02,S
70,32.0,182.88,L
58,37.0,160.02,S
61,31.0,160.02,L
45,28.0,170.18,S
54,31.0,172.72,S
70,41.0,162.56,XXXL
73,47.0,167.64,XXXL
47,38.0,154.94,S
57,50.0,154.94,L
63,25.0,165.1,L
74,37.0,154.94,XXXL
70,31.0,177.8,XXXL
49,29.0,170.18,S
53,25.0,162.56,S
77,41.0,165.1,XXXL
48,43.0,162.56,S
70,33.0,172.72,XXXL
55,51.0,162.56,L
63,45.0,167.64,L
54,35.0,165.1,S
72,30.0,167.64,XXXL
61,30.0,167.64,S
52,29.0,165.1,S
65,31.0,170.18,L
47,25.0,157.48,S
49,27.0,157.48,S
60,31.0,170.18,L
65,30.0,180.34,XXXL
63,32.0,165.1,L
72,32.0,157.48,XXXL
54,38.0,162.56,S
58,30.0,172.72,S
108,42.0,165.1,XXXL
61,32.0,175.26,L
79,48.0,165.1,XXXL
72,37.0,165.1,XXXL
52,37.0,162.56,S
53,38.0,160.02,XXXL
63,24.0,162.56,L
52,38.0,152.4,L
63,31.0,162.56,XXXL
56,21.0,170.18,S
86,30.0,170.18,XXXL
63,41.0,160.02,L
56,38.0,170.18,L
86,55.0,162.56,XXXL
54,33.0,162.56,S
68,31.0,177.8,L
74,31.0,172.72,XXXL
53,32.0,170.18,S
70,23.0,165.1,XXXL
72,26.0,167.64,XXXL
68,27.0,175.26,L
77,34.0,172.72,XXXL
56,23.0,175.26,S
53,28.0,160.02,S
45,28.0,157.48,S
56,31.0,160.02,L
54,32.0,167.64,S
52,28.0,167.64,S
61,35.0,170.18,L
56,28.0,162.56,S
56,25.0,170.18,S
53,45.0,157.48,S
70,34.0,160.02,L
51,35.0,165.1,S
63,24.0,170.18,L
65,27.0,167.64,L
49,26.0,165.1,S
56,32.0,175.26,S
58,50.0,165.1,L
58,27.0,165.1,S
63,26.0,170.18,L
108,32.0,165.1,XXXL
77,27.0,170.18,S
57,38.0,175.26,S
70,36.0,175.26,XXXL
73,39.0,180.34,XXXL
68,32.0,172.72,XXXL
55,27.0,165.1,S
62,45.0,165.1,L
71,42.0,175.26,XXXL
112,44.0,157.48,XXXL
61,68.0,167.64,L
72,28.0,160.02,XXXL
63,26.0,170.18,L
68,38.0,172.72,XXXL
60,40.0,175.26,L
72,29.0,167.64,XXXL
63,25.0,177.8,L
54,21.0,162.56,S
52,36.0,152.4,S
65,34.0,170.18,XXXL
54,42.0,152.4,L
77,31.0,167.64,XXXL
74,32.0,167.64,XXXL
55,36.0,165.1,S
52,22.0,162.56,S
61,54.0,162.56,XXXL
71,35.0,170.18,XXXL
54,29.0,165.1,S
58,33.0,165.1,S
86,30.0,177.8,XXXL
54,28.0,165.1,S
77,62.0,167.64,XXXL
83,40.0,165.1,XXXL
72,26.0,167.64,XXXL
58,21.0,162.56,L
52,31.0,157.48,S
54,38.0,160.02,S
72,42.0,175.26,L
58,30.0,165.1,S
63,46.0,167.64,L
69,47.0,177.8,L
54,32.0,157.48,S
73,49.0,162.56,XXXL
54,31.0,160.02,S
65,48.0,167.64,L
72,41.0,175.26,XXXL
72,44.0,154.94,XXXL
58,31.0,160.02,S
54,32.0,162.56,S
63,30.0,167.64,L
66,37.0,160.02,XXXL
50,36.0,170.18,S
58,37.0,172.72,S
55,31.0,165.1,S
61,32.0,172.72,L
61,25.0,157.48,L
68,35.0,175.26,L
70,54.0,172.72,XXXL
58,27.0,160.02,S
53,37.0,160.02,S
64,33.0,170.18,L
77,39.0,172.72,XXXL
54,33.0,162.56,S
61,35.0,167.64,L
53,24.0,157.48,S
74,29.0,162.56,XXXL
79,33.0,165.1,XXXL
77,56.0,172.72,XXXL
74,29.0,160.02,XXXL
54,35.0,157.48,S
65,29.0,172.72,L
68,58.0,160.02,XXXL
52,25.0,167.64,S
68,42.0,170.18,XXXL
77,30.0,175.26,XXXL
58,38.0,157.48,L
72,27.0,165.1,XXXL
58,40.0,170.18,L
49,19.0,162.56,S
68,33.0,160.02,XXXL
81,25.0,162.56,XXXL
62,59.0,165.1,XXXL
52,29.0,162.56,S
81,33.0,175.26,XXXL
70,21.0,152.4,XXXL
74,29.0,170.18,XXXL
79,40.0,160.02,XXXL
68,30.0,165.1,XXXL
59,35.0,160.02,L
70,31.0,167.64,XXXL
58,32.0,177.8,S
53,29.0,165.1,S
72,30.0,175.26,XXXL
72,43.0,170.18,XXXL
53,32.0,160.02,S
62,28.0,170.18,L
77,31.0,177.8,XXXL
62,28.0,160.02,L
59,26.0,167.64,L
70,39.0,167.64,XXXL
48,31.0,152.4,S
54,32.0,160.02,S
58,36.0,172.72,S
70,33.0,165.1,XXXL
58,26.0,167.64,L
59,34.0,167.64,S
56,35.0,172.72,S
52,28.0,167.64,S
54,32.0,165.1,S
52,35.0,160.02,S
72,29.0,160.02,XXXL
56,32.0,165.1,L
49,27.0,157.48,S
54,24.0,165.1,S
61,21.0,160.02,L
58,27.0,160.02,S
49,27.0,160.02,S
66,32.0,175.26,L
68,33.0,167.64,XXXL
49,32.0,149.86,S
54,36.0,162.56,S
81,31.0,152.4,XXXL
65,29.0,170.18,L
61,41.0,175.26,L
81,27.0,175.26,XXXL
65,39.0,160.02,XXXL
70,31.0,162.56,XXXL
60,33.0,162.56,L
79,29.0,180.34,XXXL
88,27.0,167.64,XXXL
52,41.0,172.72,S
71,50.0,170.18,XXXL
54,36.0,160.02,S
57,30.0,152.4,L
53,29.0,157.48,S
65,31.0,157.48,XXXL
61,32.0,177.8,L
60,43.0,152.4,L
47,31.0,154.94,S
54,36.0,162.56,S
63,31.0,162.56,L
61,30.0,177.8,L
86,25.0,165.1,XXXL
95,43.0,172.72,XXXL
58,30.0,170.18,S
74,37.0,175.26,XXXL
58,45.0,160.02,XXXL
72,34.0,170.18,XXXL
86,33.0,182.88,XXXL
86,30.0,172.72,XXXL
77,51.0,165.1,XXXL
70,35.0,175.26,XXXL
65,33.0,172.72,L
63,31.0,162.56,L
72,41.0,170.18,XXXL
56,33.0,172.72,S
48,35.0,154.94,S
68,28.0,167.64,L
58,28.0,170.18,S
90,32.0,175.26,XXXL
81,32.0,165.1,XXXL
58,25.0,172.72,S
48,31.0,157.48,S
77,29.0,177.8,XXXL
77,27.0,167.64,XXXL
83,33.0,165.1,XXXL
52,24.0,162.56,S
54,25.0,157.48,S
65,32.0,172.72,L
65,31.0,160.02,L
79,36.0,172.72,XXXL
59,38.0,162.56,L
58,46.0,165.1,L
61,34.0,162.56,L
86,39.0,170.18,XXXL
74,33.0,175.26,XXXL
71,39.0,170.18,XXXL
60,34.0,162.56,S
58,19.0,167.64,S
58,31.0,160.02,S
49,22.0,167.64,S
56,30.0,162.56,S
63,33.0,170.18,L
63,35.0,170.18,L
56,29.0,162.56,S
81,29.0,167.64,L
58,35.0,170.18,S
70,33.0,170.18,XXXL
54,35.0,160.02,S
65,24.0,175.26,L
84,39.0,167.64,XXXL
61,37.0,170.18,L
63,32.0,157.48,L
97,49.0,154.94,XXXL
47,25.0,157.48,S
63,50.0,175.26,XXXL
60,34.0,167.64,S
52,29.0,160.02,S
58,31.0,170.18,L
51,35.0,165.1,S
63,30.0,172.72,L
62,48.0,165.1,L
53,35.0,157.48,S
48,38.0,157.48,S
54,29.0,167.64,S
53,31.0,157.48,S
84,34.0,167.64,XXXL
77,34.0,182.88,XXXL
52,47.0,157.48,L
74,58.0,167.64,XXXL
70,41.0,172.72,L
83,30.0,177.8,XXXL
63,37.0,160.02,L
56,24.0,167.64,S
65,29.0,157.48,L
62,33.0,167.64,L
48,29.0,157.48,S
65,30.0,162.56,L
63,34.0,162.56,L
58,28.0,167.64,L
72,35.0,167.64,L
63,23.0,167.64,S
63,34.0,170.18,S
77,28.0,165.1,XXXL
81,34.0,162.56,XXXL
77,28.0,172.72,XXXL
56,57.0,160.02,S
56,32.0,175.26,S
56,23.0,149.86,L
68,37.0,170.18,XXXL
65,33.0,160.02,L
73,57.0,175.26,XXXL
70,35.0,167.64,XXXL
60,21.0,157.48,L
95,53.0,165.1,XXXL
81,43.0,167.64,XXXL
52,32.0,154.94,S
54,29.0,160.02,S
72,46.0,162.56,XXXL
108,25.0,172.72,XXXL
70,34.0,170.18,XXXL
61,28.0,160.02,L
74,39.0,167.64,XXXL
58,45.0,162.56,L
63,36.0,162.56,L
58,29.0,170.18,S
63,32.0,157.48,XXXL
61,29.0,165.1,S
65,28.0,167.64,L
58,34.0,167.64,S
47,27.0,154.94,S
58,21.0,165.1,S
68,32.0,167.64,XXXL
63,31.0,172.72,L
63,32.0,157.48,XXXL
57,22.0,165.1,S
63,27.0,165.1,L
58,54.0,157.48,L
52,42.0,160.02,S
56,27.0,160.02,S
90,39.0,167.64,XXXL
48,29.0,160.02,S
65,53.0,170.18,L
55,28.0,170.18,S
53,44.0,165.1,S
54,37.0,154.94,S
72,30.0,167.64,L
74,41.0,172.72,XXXL
64,28.0,167.64,L
68,35.0,170.18,XXXL
81,47.0,185.42,XXXL
54,33.0,160.02,S
58,31.0,157.48,S
58,47.0,170.18,L
61,21.0,170.18,L
52,40.0,172.72,S
65,27.0,172.72,L
61,26.0,172.72,L
56,20.0,160.02,S
99,41.0,162.56,XXXL
65,38.0,177.8,L
54,30.0,165.1,L
56,27.0,170.18,S
79,38.0,172.72,XXXL
74,26.0,162.56,XXXL
61,25.0,165.1,L
47,29.0,165.1,S
74,34.0,170.18,XXXL
83,33.0,177.8,XXXL
63,30.0,172.72,L
72,24.0,172.72,XXXL
61,39.0,154.94,XXXL
63,48.0,180.34,L
61,45.0,167.64,XXXL
54,28.0,160.02,S
56,33.0,162.56,S
68,43.0,162.56,XXXL
50,33.0,152.4,S
54,30.0,160.02,S
58,31.0,167.64,L
74,38.0,157.48,XXXL
58,32.0,170.18,S
52,41.0,157.48,S
61,30.0,167.64,XXXL
54,35.0,167.64,S
56,35.0,162.56,S
104,45.0,167.64,XXXL
61,27.0,167.64,L
68,33.0,170.18,L
65,29.0,170.18,L
58,35.0,170.18,L
58,38.0,162.56,L
54,35.0,157.48,S
68,33.0,162.56,XXXL
65,28.0,172.72,L
59,36.0,172.72,S
49,30.0,157.48,S
63,24.0,180.34,L
76,32.0,177.8,XXXL
53,23.0,170.18,S
63,30.0,160.02,L
72,35.0,167.64,XXXL
61,29.0,160.02,L
83,32.0,177.8,XXXL
49,27.0,162.56,S
63,25.0,160.02,L
77,33.0,162.56,XXXL
54,32.0,157.48,S
61,30.0,172.72,S
72,25.0,152.4,XXXL
88,40.0,165.1,XXXL
54,29.0,172.72,S
50,37.0,152.4,S
52,44.0,160.02,S
51,30.0,160.02,S
79,35.0,182.88,XXXL
74,25.0,165.1,XXXL
68,21.0,175.26,L
51,28.0,160.02,S
54,33.0,167.64,S
61,48.0,157.48,L
56,26.0,162.56,S
56,19.0,170.18,S
49,39.0,157.48,S
86,33.0,167.64,XXXL
65,33.0,167.64,L
55,34.0,162.56,L
57,28.0,165.1,L
58,39.0,167.64,S
62,39.0,167.64,L
63,29.0,165.1,S
86,33.0,160.02,XXXL
88,39.0,162.56,XXXL
73,62.0,162.56,XXXL
68,46.0,170.18,XXXL
61,36.0,170.18,L
61,29.0,180.34,L
70,28.0,162.56,L
70,27.0,154.94,XXXL
63,37.0,167.64,L
48,43.0,162.56,S
52,33.0,157.48,S
58,36.0,170.18,S
106,30.0,160.02,XXXL
63,41.0,170.18,L
52,30.0,170.18,S
66,52.0,170.18,L
54,35.0,167.64,S
58,29.0,160.02,L
102,26.0,182.88,XXXL
77,43.0,170.18,XXXL
65,30.0,170.18,L
52,36.0,170.18,S
58,34.0,162.56,S
77,39.0,157.48,XXXL
57,27.0,167.64,S
54,45.0,170.18,S
65,24.0,172.72,L
61,35.0,160.02,L
63,32.0,162.56,XXXL
74,42.0,170.18,XXXL
63,28.0,172.72,L
63,29.0,175.26,L
81,50.0,165.1,XXXL
49,28.0,172.72,S
56,35.0,154.94,S
55,29.0,162.56,L
58,39.0,170.18,S
63,27.0,162.56,L
49,34.0,160.02,S
74,55.0,170.18,XXXL
49,37.0,157.48,S
58,25.0,162.56,S
65,39.0,167.64,XXXL
71,33.0,162.56,XXXL
67,25.0,170.18,L
52,33.0,162.56,S
63,31.0,167.64,L
90,47.0,157.48,XXXL
68,32.0,157.48,XXXL
68,34.0,165.1,L
53,37.0,157.48,S
58,20.0,170.18,S
57,28.0,175.26,S
77,42.0,172.72,XXXL
79,32.0,177.8,XXXL
74,46.0,162.56,XXXL
68,30.0,165.1,XXXL
54,28.0,170.18,S
52,45.0,162.56,S
68,27.0,177.8,XXXL
108,34.0,185.42,XXXL
55,53.0,170.18,S
54,34.0,165.1,S
57,36.0,172.72,S
79,34.0,162.56,XXXL
81,34.0,162.56,XXXL
63,31.0,172.72,L
72,35.0,177.8,L
79,28.0,162.56,XXXL
79,35.0,177.8,XXXL
63,39.0,170.18,L
74,42.0,167.64,XXXL
48,38.0,160.02,S
57,21.0,167.64,L
83,36.0,165.1,XXXL
52,31.0,160.02,S
65,34.0,167.64,XXXL
61,34.0,157.48,L
61,18.0,175.26,L
86,31.0,167.64,XXXL
76,46.0,167.64,XXXL
56,32.0,165.1,S
63,54.0,154.94,XXXL
60,32.0,170.18,S
72,38.0,177.8,XXXL
62,34.0,165.1,L
61,30.0,165.1,L
62,27.0,162.56,L
49,28.0,160.02,S
80,32.0,165.1,XXXL
58,25.0,170.18,S
86,34.0,170.18,XXXL
83,37.0,175.26,XXXL
58,33.0,170.18,S
54,30.0,157.48,S
57,47.0,165.1,L
70,40.0,170.18,XXXL
56,24.0,162.56,S
69,46.0,175.26,XXXL
54,30.0,170.18,S
56,30.0,160.02,S
83,31.0,157.48,XXXL
54,32.0,160.02,S
58,32.0,162.56,S
63,22.0,165.1,L
49,40.0,157.48,S
65,24.0,170.18,L
56,35.0,167.64,S
79,50.0,172.72,XXXL
61,33.0,167.64,L
68,36.0,172.72,XXXL
72,32.0,167.64,XXXL
58,41.0,162.56,L
52,29.0,160.02,S
56,26.0,162.56,S
47,27.0,157.48,S
49,30.0,152.4,S
95,43.0,185.42,XXXL
57,26.0,160.02,L
62,25.0,157.48,XXXL
61,30.0,157.48,L
54,40.0,162.56,S
52,30.0,170.18,S
72,62.0,175.26,XXXL
73,32.0,177.8,XXXL
59,38.0,170.18,S
72,35.0,175.26,XXXL
79,28.0,162.56,XXXL
54,37.0,170.18,S
56,31.0,162.56,S
56,46.0,167.64,S
54,38.0,165.1,S
56,32.0,170.18,S
49,39.0,157.48,S
